station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature
Lavale AWS,18.5422,73.7389,11-05-2024 14:30,2024-05-11 14:30:00,2024,5,11,14,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 14:35,2024-05-11 14:35:00,2024,5,11,14,132,39.2
Lavale AWS,18.5422,73.7389,11-05-2024 14:40,2024-05-11 14:40:00,2024,5,11,14,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 14:45,2024-05-11 14:45:00,2024,5,11,14,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 14:50,2024-05-11 14:50:00,2024,5,11,14,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 14:55,2024-05-11 14:55:00,2024,5,11,14,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 15:00,2024-05-11 15:00:00,2024,5,11,15,132,39.4
Lavale AWS,18.5422,73.7389,11-05-2024 15:05,2024-05-11 15:05:00,2024,5,11,15,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 15:10,2024-05-11 15:10:00,2024,5,11,15,132,39.4
Lavale AWS,18.5422,73.7389,11-05-2024 15:15,2024-05-11 15:15:00,2024,5,11,15,132,39.7
Lavale AWS,18.5422,73.7389,11-05-2024 15:20,2024-05-11 15:20:00,2024,5,11,15,132,39.6
Lavale AWS,18.5422,73.7389,11-05-2024 15:25,2024-05-11 15:25:00,2024,5,11,15,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 15:30,2024-05-11 15:30:00,2024,5,11,15,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 15:35,2024-05-11 15:35:00,2024,5,11,15,132,39.4
Lavale AWS,18.5422,73.7389,11-05-2024 15:40,2024-05-11 15:40:00,2024,5,11,15,132,39.3
Lavale AWS,18.5422,73.7389,11-05-2024 15:45,2024-05-11 15:45:00,2024,5,11,15,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 15:50,2024-05-11 15:50:00,2024,5,11,15,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 15:55,2024-05-11 15:55:00,2024,5,11,15,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 16:00,2024-05-11 16:00:00,2024,5,11,16,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 16:05,2024-05-11 16:05:00,2024,5,11,16,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 16:10,2024-05-11 16:10:00,2024,5,11,16,132,39.1
Lavale AWS,18.5422,73.7389,11-05-2024 16:15,2024-05-11 16:15:00,2024,5,11,16,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 16:20,2024-05-11 16:20:00,2024,5,11,16,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 16:25,2024-05-11 16:25:00,2024,5,11,16,132,39.0
Lavale AWS,18.5422,73.7389,11-05-2024 16:30,2024-05-11 16:30:00,2024,5,11,16,132,38.8
Lavale AWS,18.5422,73.7389,11-05-2024 16:35,2024-05-11 16:35:00,2024,5,11,16,132,38.5
Lavale AWS,18.5422,73.7389,11-05-2024 16:40,2024-05-11 16:40:00,2024,5,11,16,132,38.4
Lavale AWS,18.5422,73.7389,11-05-2024 16:45,2024-05-11 16:45:00,2024,5,11,16,132,38.3
Lavale AWS,18.5422,73.7389,11-05-2024 16:50,2024-05-11 16:50:00,2024,5,11,16,132,38.1
Lavale AWS,18.5422,73.7389,11-05-2024 16:55,2024-05-11 16:55:00,2024,5,11,16,132,38.2
Lavale AWS,18.5422,73.7389,11-05-2024 17:00,2024-05-11 17:00:00,2024,5,11,17,132,38.5
Lavale AWS,18.5422,73.7389,11-05-2024 17:05,2024-05-11 17:05:00,2024,5,11,17,132,38.3
Lavale AWS,18.5422,73.7389,11-05-2024 17:10,2024-05-11 17:10:00,2024,5,11,17,132,38.2
Lavale AWS,18.5422,73.7389,11-05-2024 17:15,2024-05-11 17:15:00,2024,5,11,17,132,38.1
Lavale AWS,18.5422,73.7389,11-05-2024 17:20,2024-05-11 17:20:00,2024,5,11,17,132,38.1
Lavale AWS,18.5422,73.7389,11-05-2024 17:25,2024-05-11 17:25:00,2024,5,11,17,132,38.2
Lavale AWS,18.5422,73.7389,11-05-2024 17:30,2024-05-11 17:30:00,2024,5,11,17,132,37.8
Lavale AWS,18.5422,73.7389,11-05-2024 17:35,2024-05-11 17:35:00,2024,5,11,17,132,37.7
Lavale AWS,18.5422,73.7389,11-05-2024 17:40,2024-05-11 17:40:00,2024,5,11,17,132,37.4
Lavale AWS,18.5422,73.7389,11-05-2024 17:45,2024-05-11 17:45:00,2024,5,11,17,132,37.5
Lavale AWS,18.5422,73.7389,11-05-2024 17:50,2024-05-11 17:50:00,2024,5,11,17,132,37.5
Lavale AWS,18.5422,73.7389,11-05-2024 17:55,2024-05-11 17:55:00,2024,5,11,17,132,37.2
Lavale AWS,18.5422,73.7389,11-05-2024 18:00,2024-05-11 18:00:00,2024,5,11,18,132,37.0
Lavale AWS,18.5422,73.7389,11-05-2024 18:05,2024-05-11 18:05:00,2024,5,11,18,132,36.8
Lavale AWS,18.5422,73.7389,11-05-2024 18:10,2024-05-11 18:10:00,2024,5,11,18,132,36.8
Lavale AWS,18.5422,73.7389,11-05-2024 18:15,2024-05-11 18:15:00,2024,5,11,18,132,36.8
Lavale AWS,18.5422,73.7389,11-05-2024 18:20,2024-05-11 18:20:00,2024,5,11,18,132,36.5
Lavale AWS,18.5422,73.7389,11-05-2024 18:25,2024-05-11 18:25:00,2024,5,11,18,132,36.6
Lavale AWS,18.5422,73.7389,11-05-2024 18:30,2024-05-11 18:30:00,2024,5,11,18,132,36.7
Lavale AWS,18.5422,73.7389,11-05-2024 18:35,2024-05-11 18:35:00,2024,5,11,18,132,36.4
Lavale AWS,18.5422,73.7389,11-05-2024 18:40,2024-05-11 18:40:00,2024,5,11,18,132,36.3
Lavale AWS,18.5422,73.7389,11-05-2024 18:45,2024-05-11 18:45:00,2024,5,11,18,132,36.4
Lavale AWS,18.5422,73.7389,11-05-2024 18:50,2024-05-11 18:50:00,2024,5,11,18,132,36.4
Lavale AWS,18.5422,73.7389,11-05-2024 18:55,2024-05-11 18:55:00,2024,5,11,18,132,36.1
Lavale AWS,18.5422,73.7389,11-05-2024 19:00,2024-05-11 19:00:00,2024,5,11,19,132,36.1
Lavale AWS,18.5422,73.7389,11-05-2024 19:05,2024-05-11 19:05:00,2024,5,11,19,132,36.3
Lavale AWS,18.5422,73.7389,11-05-2024 19:10,2024-05-11 19:10:00,2024,5,11,19,132,36.1
Lavale AWS,18.5422,73.7389,11-05-2024 19:15,2024-05-11 19:15:00,2024,5,11,19,132,35.8
Lavale AWS,18.5422,73.7389,11-05-2024 19:20,2024-05-11 19:20:00,2024,5,11,19,132,35.7
Lavale AWS,18.5422,73.7389,11-05-2024 19:25,2024-05-11 19:25:00,2024,5,11,19,132,35.5
Lavale AWS,18.5422,73.7389,11-05-2024 19:30,2024-05-11 19:30:00,2024,5,11,19,132,35.2
Lavale AWS,18.5422,73.7389,11-05-2024 19:35,2024-05-11 19:35:00,2024,5,11,19,132,35.1
Lavale AWS,18.5422,73.7389,11-05-2024 19:40,2024-05-11 19:40:00,2024,5,11,19,132,34.7
Lavale AWS,18.5422,73.7389,11-05-2024 19:45,2024-05-11 19:45:00,2024,5,11,19,132,34.4
Lavale AWS,18.5422,73.7389,11-05-2024 19:50,2024-05-11 19:50:00,2024,5,11,19,132,34.4
Lavale AWS,18.5422,73.7389,11-05-2024 19:55,2024-05-11 19:55:00,2024,5,11,19,132,33.9
Lavale AWS,18.5422,73.7389,11-05-2024 20:00,2024-05-11 20:00:00,2024,5,11,20,132,33.9
Lavale AWS,18.5422,73.7389,11-05-2024 20:05,2024-05-11 20:05:00,2024,5,11,20,132,33.4
Lavale AWS,18.5422,73.7389,11-05-2024 20:10,2024-05-11 20:10:00,2024,5,11,20,132,33.0
Lavale AWS,18.5422,73.7389,11-05-2024 20:15,2024-05-11 20:15:00,2024,5,11,20,132,32.8
Lavale AWS,18.5422,73.7389,11-05-2024 20:20,2024-05-11 20:20:00,2024,5,11,20,132,32.7
Lavale AWS,18.5422,73.7389,11-05-2024 20:25,2024-05-11 20:25:00,2024,5,11,20,132,32.7
Lavale AWS,18.5422,73.7389,11-05-2024 20:30,2024-05-11 20:30:00,2024,5,11,20,132,32.6
Lavale AWS,18.5422,73.7389,11-05-2024 20:35,2024-05-11 20:35:00,2024,5,11,20,132,32.4
Lavale AWS,18.5422,73.7389,11-05-2024 20:40,2024-05-11 20:40:00,2024,5,11,20,132,32.3
Lavale AWS,18.5422,73.7389,11-05-2024 20:45,2024-05-11 20:45:00,2024,5,11,20,132,32.0
Lavale AWS,18.5422,73.7389,11-05-2024 20:50,2024-05-11 20:50:00,2024,5,11,20,132,31.9
Lavale AWS,18.5422,73.7389,11-05-2024 20:55,2024-05-11 20:55:00,2024,5,11,20,132,31.6
Lavale AWS,18.5422,73.7389,11-05-2024 21:00,2024-05-11 21:00:00,2024,5,11,21,132,31.4
Lavale AWS,18.5422,73.7389,11-05-2024 21:05,2024-05-11 21:05:00,2024,5,11,21,132,31.3
Lavale AWS,18.5422,73.7389,11-05-2024 21:10,2024-05-11 21:10:00,2024,5,11,21,132,31.0
Lavale AWS,18.5422,73.7389,11-05-2024 21:15,2024-05-11 21:15:00,2024,5,11,21,132,30.9
Lavale AWS,18.5422,73.7389,11-05-2024 21:20,2024-05-11 21:20:00,2024,5,11,21,132,30.8
Lavale AWS,18.5422,73.7389,11-05-2024 21:25,2024-05-11 21:25:00,2024,5,11,21,132,30.8
Lavale AWS,18.5422,73.7389,11-05-2024 21:30,2024-05-11 21:30:00,2024,5,11,21,132,30.4
Lavale AWS,18.5422,73.7389,11-05-2024 21:35,2024-05-11 21:35:00,2024,5,11,21,132,30.3
Lavale AWS,18.5422,73.7389,11-05-2024 21:40,2024-05-11 21:40:00,2024,5,11,21,132,30.0
Lavale AWS,18.5422,73.7389,11-05-2024 21:45,2024-05-11 21:45:00,2024,5,11,21,132,30.0
Lavale AWS,18.5422,73.7389,11-05-2024 21:50,2024-05-11 21:50:00,2024,5,11,21,132,30.0
Lavale AWS,18.5422,73.7389,11-05-2024 21:55,2024-05-11 21:55:00,2024,5,11,21,132,30.0
Lavale AWS,18.5422,73.7389,11-05-2024 22:00,2024-05-11 22:00:00,2024,5,11,22,132,29.7
Lavale AWS,18.5422,73.7389,11-05-2024 22:05,2024-05-11 22:05:00,2024,5,11,22,132,29.7
Lavale AWS,18.5422,73.7389,11-05-2024 22:10,2024-05-11 22:10:00,2024,5,11,22,132,29.3
Lavale AWS,18.5422,73.7389,11-05-2024 22:15,2024-05-11 22:15:00,2024,5,11,22,132,28.9
Lavale AWS,18.5422,73.7389,11-05-2024 22:20,2024-05-11 22:20:00,2024,5,11,22,132,28.6
Lavale AWS,18.5422,73.7389,11-05-2024 22:25,2024-05-11 22:25:00,2024,5,11,22,132,28.5
Lavale AWS,18.5422,73.7389,11-05-2024 22:30,2024-05-11 22:30:00,2024,5,11,22,132,28.5
Lavale AWS,18.5422,73.7389,11-05-2024 22:35,2024-05-11 22:35:00,2024,5,11,22,132,28.0
Lavale AWS,18.5422,73.7389,11-05-2024 22:40,2024-05-11 22:40:00,2024,5,11,22,132,28.1
Lavale AWS,18.5422,73.7389,11-05-2024 22:45,2024-05-11 22:45:00,2024,5,11,22,132,28.0
Lavale AWS,18.5422,73.7389,11-05-2024 22:50,2024-05-11 22:50:00,2024,5,11,22,132,27.7
Lavale AWS,18.5422,73.7389,11-05-2024 22:55,2024-05-11 22:55:00,2024,5,11,22,132,27.6
Lavale AWS,18.5422,73.7389,11-05-2024 23:00,2024-05-11 23:00:00,2024,5,11,23,132,27.7
Lavale AWS,18.5422,73.7389,11-05-2024 23:05,2024-05-11 23:05:00,2024,5,11,23,132,27.7
Lavale AWS,18.5422,73.7389,11-05-2024 23:10,2024-05-11 23:10:00,2024,5,11,23,132,27.7
Lavale AWS,18.5422,73.7389,11-05-2024 23:15,2024-05-11 23:15:00,2024,5,11,23,132,27.4
Lavale AWS,18.5422,73.7389,11-05-2024 23:20,2024-05-11 23:20:00,2024,5,11,23,132,27.3
Lavale AWS,18.5422,73.7389,11-05-2024 23:25,2024-05-11 23:25:00,2024,5,11,23,132,27.0
Lavale AWS,18.5422,73.7389,11-05-2024 23:30,2024-05-11 23:30:00,2024,5,11,23,132,27.2
Lavale AWS,18.5422,73.7389,11-05-2024 23:35,2024-05-11 23:35:00,2024,5,11,23,132,27.2
Lavale AWS,18.5422,73.7389,11-05-2024 23:40,2024-05-11 23:40:00,2024,5,11,23,132,27.6
Lavale AWS,18.5422,73.7389,11-05-2024 23:45,2024-05-11 23:45:00,2024,5,11,23,132,27.4
Lavale AWS,18.5422,73.7389,11-05-2024 23:50,2024-05-11 23:50:00,2024,5,11,23,132,27.2
Lavale AWS,18.5422,73.7389,11-05-2024 23:55,2024-05-11 23:55:00,2024,5,11,23,132,27.0
Lavale AWS,18.5422,73.7389,12-05-2024 00:00,2024-05-12 00:00:00,2024,5,12,0,133,27.1
Lavale AWS,18.5422,73.7389,12-05-2024 00:05,2024-05-12 00:05:00,2024,5,12,0,133,27.0
Lavale AWS,18.5422,73.7389,12-05-2024 00:10,2024-05-12 00:10:00,2024,5,12,0,133,26.9
Lavale AWS,18.5422,73.7389,12-05-2024 00:15,2024-05-12 00:15:00,2024,5,12,0,133,26.8
Lavale AWS,18.5422,73.7389,12-05-2024 00:20,2024-05-12 00:20:00,2024,5,12,0,133,26.7
Lavale AWS,18.5422,73.7389,12-05-2024 00:25,2024-05-12 00:25:00,2024,5,12,0,133,26.5
Lavale AWS,18.5422,73.7389,12-05-2024 00:30,2024-05-12 00:30:00,2024,5,12,0,133,26.4
Lavale AWS,18.5422,73.7389,12-05-2024 00:35,2024-05-12 00:35:00,2024,5,12,0,133,26.3
Lavale AWS,18.5422,73.7389,12-05-2024 00:40,2024-05-12 00:40:00,2024,5,12,0,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 00:45,2024-05-12 00:45:00,2024,5,12,0,133,26.3
Lavale AWS,18.5422,73.7389,12-05-2024 00:50,2024-05-12 00:50:00,2024,5,12,0,133,26.5
Lavale AWS,18.5422,73.7389,12-05-2024 00:55,2024-05-12 00:55:00,2024,5,12,0,133,26.3
Lavale AWS,18.5422,73.7389,12-05-2024 01:00,2024-05-12 01:00:00,2024,5,12,1,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 01:05,2024-05-12 01:05:00,2024,5,12,1,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 01:10,2024-05-12 01:10:00,2024,5,12,1,133,25.9
Lavale AWS,18.5422,73.7389,12-05-2024 01:15,2024-05-12 01:15:00,2024,5,12,1,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 01:20,2024-05-12 01:20:00,2024,5,12,1,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 01:25,2024-05-12 01:25:00,2024,5,12,1,133,25.9
Lavale AWS,18.5422,73.7389,12-05-2024 01:30,2024-05-12 01:30:00,2024,5,12,1,133,25.5
Lavale AWS,18.5422,73.7389,12-05-2024 01:35,2024-05-12 01:35:00,2024,5,12,1,133,25.5
Lavale AWS,18.5422,73.7389,12-05-2024 01:40,2024-05-12 01:40:00,2024,5,12,1,133,25.4
Lavale AWS,18.5422,73.7389,12-05-2024 01:45,2024-05-12 01:45:00,2024,5,12,1,133,25.4
Lavale AWS,18.5422,73.7389,12-05-2024 01:50,2024-05-12 01:50:00,2024,5,12,1,133,25.3
Lavale AWS,18.5422,73.7389,12-05-2024 01:55,2024-05-12 01:55:00,2024,5,12,1,133,25.4
Lavale AWS,18.5422,73.7389,12-05-2024 02:00,2024-05-12 02:00:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:05,2024-05-12 02:05:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:10,2024-05-12 02:10:00,2024,5,12,2,133,25.7
Lavale AWS,18.5422,73.7389,12-05-2024 02:15,2024-05-12 02:15:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:20,2024-05-12 02:20:00,2024,5,12,2,133,25.5
Lavale AWS,18.5422,73.7389,12-05-2024 02:25,2024-05-12 02:25:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:30,2024-05-12 02:30:00,2024,5,12,2,133,25.4
Lavale AWS,18.5422,73.7389,12-05-2024 02:35,2024-05-12 02:35:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:40,2024-05-12 02:40:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:45,2024-05-12 02:45:00,2024,5,12,2,133,25.6
Lavale AWS,18.5422,73.7389,12-05-2024 02:50,2024-05-12 02:50:00,2024,5,12,2,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 02:55,2024-05-12 02:55:00,2024,5,12,2,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 03:00,2024-05-12 03:00:00,2024,5,12,3,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 03:05,2024-05-12 03:05:00,2024,5,12,3,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 03:10,2024-05-12 03:10:00,2024,5,12,3,133,26.1
Lavale AWS,18.5422,73.7389,12-05-2024 03:15,2024-05-12 03:15:00,2024,5,12,3,133,26.1
Lavale AWS,18.5422,73.7389,12-05-2024 03:20,2024-05-12 03:20:00,2024,5,12,3,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 03:25,2024-05-12 03:25:00,2024,5,12,3,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 03:30,2024-05-12 03:30:00,2024,5,12,3,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 03:35,2024-05-12 03:35:00,2024,5,12,3,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 03:40,2024-05-12 03:40:00,2024,5,12,3,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 03:45,2024-05-12 03:45:00,2024,5,12,3,133,26.1
Lavale AWS,18.5422,73.7389,12-05-2024 03:50,2024-05-12 03:50:00,2024,5,12,3,133,26.3
Lavale AWS,18.5422,73.7389,12-05-2024 03:55,2024-05-12 03:55:00,2024,5,12,3,133,26.3
Lavale AWS,18.5422,73.7389,12-05-2024 04:00,2024-05-12 04:00:00,2024,5,12,4,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 04:05,2024-05-12 04:05:00,2024,5,12,4,133,26.1
Lavale AWS,18.5422,73.7389,12-05-2024 04:10,2024-05-12 04:10:00,2024,5,12,4,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 04:15,2024-05-12 04:15:00,2024,5,12,4,133,25.8
Lavale AWS,18.5422,73.7389,12-05-2024 04:20,2024-05-12 04:20:00,2024,5,12,4,133,26.0
Lavale AWS,18.5422,73.7389,12-05-2024 04:25,2024-05-12 04:25:00,2024,5,12,4,133,26.2
Lavale AWS,18.5422,73.7389,12-05-2024 04:30,2024-05-12 04:30:00,2024,5,12,4,133,26.4
Lavale AWS,18.5422,73.7389,12-05-2024 04:35,2024-05-12 04:35:00,2024,5,12,4,133,26.5
Lavale AWS,18.5422,73.7389,12-05-2024 04:40,2024-05-12 04:40:00,2024,5,12,4,133,26.6
Lavale AWS,18.5422,73.7389,12-05-2024 04:45,2024-05-12 04:45:00,2024,5,12,4,133,26.8
Lavale AWS,18.5422,73.7389,12-05-2024 04:50,2024-05-12 04:50:00,2024,5,12,4,133,26.9
Lavale AWS,18.5422,73.7389,12-05-2024 04:55,2024-05-12 04:55:00,2024,5,12,4,133,27.2
Lavale AWS,18.5422,73.7389,12-05-2024 05:00,2024-05-12 05:00:00,2024,5,12,5,133,27.3
Lavale AWS,18.5422,73.7389,12-05-2024 05:05,2024-05-12 05:05:00,2024,5,12,5,133,27.5
Lavale AWS,18.5422,73.7389,12-05-2024 05:10,2024-05-12 05:10:00,2024,5,12,5,133,27.7
Lavale AWS,18.5422,73.7389,12-05-2024 05:15,2024-05-12 05:15:00,2024,5,12,5,133,27.9
Lavale AWS,18.5422,73.7389,12-05-2024 05:20,2024-05-12 05:20:00,2024,5,12,5,133,27.6
Lavale AWS,18.5422,73.7389,12-05-2024 05:25,2024-05-12 05:25:00,2024,5,12,5,133,27.8
Lavale AWS,18.5422,73.7389,12-05-2024 05:30,2024-05-12 05:30:00,2024,5,12,5,133,27.9
Lavale AWS,18.5422,73.7389,12-05-2024 05:35,2024-05-12 05:35:00,2024,5,12,5,133,27.9
Lavale AWS,18.5422,73.7389,12-05-2024 05:40,2024-05-12 05:40:00,2024,5,12,5,133,27.7
Lavale AWS,18.5422,73.7389,12-05-2024 05:45,2024-05-12 05:45:00,2024,5,12,5,133,27.8
Lavale AWS,18.5422,73.7389,12-05-2024 05:50,2024-05-12 05:50:00,2024,5,12,5,133,27.9
Lavale AWS,18.5422,73.7389,12-05-2024 05:55,2024-05-12 05:55:00,2024,5,12,5,133,27.8
Lavale AWS,18.5422,73.7389,12-05-2024 06:00,2024-05-12 06:00:00,2024,5,12,6,133,27.7
Lavale AWS,18.5422,73.7389,12-05-2024 06:05,2024-05-12 06:05:00,2024,5,12,6,133,27.9
Lavale AWS,18.5422,73.7389,12-05-2024 06:10,2024-05-12 06:10:00,2024,5,12,6,133,28.2
Lavale AWS,18.5422,73.7389,12-05-2024 06:15,2024-05-12 06:15:00,2024,5,12,6,133,28.3
Lavale AWS,18.5422,73.7389,12-05-2024 06:20,2024-05-12 06:20:00,2024,5,12,6,133,28.6
Lavale AWS,18.5422,73.7389,12-05-2024 06:25,2024-05-12 06:25:00,2024,5,12,6,133,28.7
Lavale AWS,18.5422,73.7389,12-05-2024 06:30,2024-05-12 06:30:00,2024,5,12,6,133,28.8
Lavale AWS,18.5422,73.7389,12-05-2024 06:35,2024-05-12 06:35:00,2024,5,12,6,133,28.8
Lavale AWS,18.5422,73.7389,12-05-2024 06:40,2024-05-12 06:40:00,2024,5,12,6,133,28.7
Lavale AWS,18.5422,73.7389,12-05-2024 06:45,2024-05-12 06:45:00,2024,5,12,6,133,29.1
Lavale AWS,18.5422,73.7389,12-05-2024 06:50,2024-05-12 06:50:00,2024,5,12,6,133,29.4
Lavale AWS,18.5422,73.7389,12-05-2024 06:55,2024-05-12 06:55:00,2024,5,12,6,133,29.3
Lavale AWS,18.5422,73.7389,12-05-2024 07:00,2024-05-12 07:00:00,2024,5,12,7,133,29.5
Lavale AWS,18.5422,73.7389,12-05-2024 07:05,2024-05-12 07:05:00,2024,5,12,7,133,29.6
Lavale AWS,18.5422,73.7389,12-05-2024 07:10,2024-05-12 07:10:00,2024,5,12,7,133,29.7
Lavale AWS,18.5422,73.7389,12-05-2024 07:15,2024-05-12 07:15:00,2024,5,12,7,133,29.8
Lavale AWS,18.5422,73.7389,12-05-2024 07:20,2024-05-12 07:20:00,2024,5,12,7,133,30.0
Lavale AWS,18.5422,73.7389,12-05-2024 07:25,2024-05-12 07:25:00,2024,5,12,7,133,30.2
Lavale AWS,18.5422,73.7389,12-05-2024 07:30,2024-05-12 07:30:00,2024,5,12,7,133,30.4
Lavale AWS,18.5422,73.7389,12-05-2024 07:35,2024-05-12 07:35:00,2024,5,12,7,133,30.5
Lavale AWS,18.5422,73.7389,12-05-2024 07:40,2024-05-12 07:40:00,2024,5,12,7,133,30.6
Lavale AWS,18.5422,73.7389,12-05-2024 07:45,2024-05-12 07:45:00,2024,5,12,7,133,30.9
Lavale AWS,18.5422,73.7389,12-05-2024 07:50,2024-05-12 07:50:00,2024,5,12,7,133,31.1
Lavale AWS,18.5422,73.7389,12-05-2024 07:55,2024-05-12 07:55:00,2024,5,12,7,133,31.3
Lavale AWS,18.5422,73.7389,12-05-2024 08:00,2024-05-12 08:00:00,2024,5,12,8,133,31.4
Lavale AWS,18.5422,73.7389,12-05-2024 08:05,2024-05-12 08:05:00,2024,5,12,8,133,31.6
Lavale AWS,18.5422,73.7389,12-05-2024 08:10,2024-05-12 08:10:00,2024,5,12,8,133,31.6
Lavale AWS,18.5422,73.7389,12-05-2024 08:15,2024-05-12 08:15:00,2024,5,12,8,133,31.9
Lavale AWS,18.5422,73.7389,12-05-2024 08:20,2024-05-12 08:20:00,2024,5,12,8,133,31.9
Lavale AWS,18.5422,73.7389,12-05-2024 08:25,2024-05-12 08:25:00,2024,5,12,8,133,31.9
Lavale AWS,18.5422,73.7389,12-05-2024 08:30,2024-05-12 08:30:00,2024,5,12,8,133,32.2
Lavale AWS,18.5422,73.7389,12-05-2024 08:35,2024-05-12 08:35:00,2024,5,12,8,133,32.1
Lavale AWS,18.5422,73.7389,12-05-2024 08:40,2024-05-12 08:40:00,2024,5,12,8,133,32.0
Lavale AWS,18.5422,73.7389,12-05-2024 08:45,2024-05-12 08:45:00,2024,5,12,8,133,32.2
Lavale AWS,18.5422,73.7389,12-05-2024 08:50,2024-05-12 08:50:00,2024,5,12,8,133,32.1
Lavale AWS,18.5422,73.7389,12-05-2024 08:55,2024-05-12 08:55:00,2024,5,12,8,133,32.1
Lavale AWS,18.5422,73.7389,12-05-2024 09:00,2024-05-12 09:00:00,2024,5,12,9,133,32.4
Lavale AWS,18.5422,73.7389,12-05-2024 09:05,2024-05-12 09:05:00,2024,5,12,9,133,32.5
Lavale AWS,18.5422,73.7389,12-05-2024 09:10,2024-05-12 09:10:00,2024,5,12,9,133,32.9
Lavale AWS,18.5422,73.7389,12-05-2024 09:15,2024-05-12 09:15:00,2024,5,12,9,133,32.8
Lavale AWS,18.5422,73.7389,12-05-2024 09:20,2024-05-12 09:20:00,2024,5,12,9,133,33.0
Lavale AWS,18.5422,73.7389,12-05-2024 09:25,2024-05-12 09:25:00,2024,5,12,9,133,33.2
Lavale AWS,18.5422,73.7389,12-05-2024 09:30,2024-05-12 09:30:00,2024,5,12,9,133,33.2
Lavale AWS,18.5422,73.7389,12-05-2024 09:35,2024-05-12 09:35:00,2024,5,12,9,133,33.5
Lavale AWS,18.5422,73.7389,12-05-2024 09:40,2024-05-12 09:40:00,2024,5,12,9,133,33.7
Lavale AWS,18.5422,73.7389,12-05-2024 09:45,2024-05-12 09:45:00,2024,5,12,9,133,33.7
Lavale AWS,18.5422,73.7389,12-05-2024 09:50,2024-05-12 09:50:00,2024,5,12,9,133,33.8
Lavale AWS,18.5422,73.7389,12-05-2024 09:55,2024-05-12 09:55:00,2024,5,12,9,133,34.0
Lavale AWS,18.5422,73.7389,12-05-2024 10:00,2024-05-12 10:00:00,2024,5,12,10,133,34.1
Lavale AWS,18.5422,73.7389,12-05-2024 10:05,2024-05-12 10:05:00,2024,5,12,10,133,34.0
Lavale AWS,18.5422,73.7389,12-05-2024 10:10,2024-05-12 10:10:00,2024,5,12,10,133,34.2
Lavale AWS,18.5422,73.7389,12-05-2024 10:15,2024-05-12 10:15:00,2024,5,12,10,133,34.7
Lavale AWS,18.5422,73.7389,12-05-2024 10:20,2024-05-12 10:20:00,2024,5,12,10,133,34.8
Lavale AWS,18.5422,73.7389,12-05-2024 10:25,2024-05-12 10:25:00,2024,5,12,10,133,35.2
Lavale AWS,18.5422,73.7389,12-05-2024 10:30,2024-05-12 10:30:00,2024,5,12,10,133,35.2
Lavale AWS,18.5422,73.7389,12-05-2024 10:35,2024-05-12 10:35:00,2024,5,12,10,133,35.3
Lavale AWS,18.5422,73.7389,12-05-2024 10:40,2024-05-12 10:40:00,2024,5,12,10,133,35.6
Lavale AWS,18.5422,73.7389,12-05-2024 10:45,2024-05-12 10:45:00,2024,5,12,10,133,35.7
